id_paiement,id_inscription,reference,date_paiement,montant,mode_paiement,statut,tranche
15fa8913-1e24-42e6-99b0-baa50b14235b,7bc37740-d734-4e0b-8877-ab04af8a278b,REF88539159,2024-08-16,10000.0,Orange Money,VALIDE,3eme
1628a5c5-cbe7-4ef1-909a-b752aabe2c7d,48e1df7e-0c45-422b-afe5-5a96690ca1e2,REF65481261,2026-04-13,-15000.0,Orange Money,ECHEC,2eme
c7345e71-79ee-4e00-98f6-e673503f324b,f24e031d-b399-4e30-944e-383c5456b4d4,REF36527172,2025-11-07,10000.0,Espèces,ECHEC,1ere
a3893243-b78b-4140-a278-d04c004a5f6f,1ce8854d-3143-48fd-84e7-1ea30696c09d,REF66057124,2025-10-31,15000000.0,Chèque,REFUSE,2eme
62792efa-5044-46b1-97b7-9856c3c3ca19,68e1d892-2713-4828-8faa-cce66d4213cb,REF00325991,2025-10-30,10000.0,Orange Money,,2eme
edc17821-0b21-4cdb-9be3-09288658c283,0e8d9268-fc04-4661-a51a-22525e72bbf5,REF48584952,2026-04-30,15000000.0,orange money,,Tranche 1
3cae77bf-64a4-4a60-b687-3cd203f524da,fbe37815-116c-4588-a291-6ab3b3e2542b,REF32354822,2025-11-26,0.0,Espèces,REFUSE,3eme
1e98143f-0e94-4cd1-bce2-5783a2eabc44,14dc5c78-320c-4026-a906-f00ae7733667,REF24361979,2025-11-08,50000.0,Virement,VALIDE,2eme
b9df88b5-297d-4f7b-844f-6d6839ce43e7,6ae63e5d-9370-412c-87d0-0db5753776f8,REF09271803,2026-05-17,0.0,Wave,REFUSE,3eme
b7ee4045-eb12-4ed4-95e2-e2aa1e4df0dc,54024808-0334-42c5-9cb6-0622b8565e50,REF94458276,2024-09-13,-15000.0,OM,ECHEC,1ere
0b60f8b9-e117-4623-8e04-a770a4506ced,bf7e48fd-c33c-4e49-a820-c5246def079d,REF41605383,2025-06-27,-15000.0,Virement,REFUSE,1ere
50cd4c00-0675-46ad-92ae-14e20f77f3ae,debb1442-bfa7-45c5-a9e1-daddbcf31623,REF94731357,2025-01-17,0.0,Wave,REFUSE,3eme
739cc562-d384-4b72-99ca-c815a78cdcd6,4547ab19-31a3-4e91-8622-63b1e975c9ab,REF44791547,2026-05-10,50000.0,Wave,REFUSE,2eme
4fd9479f-8313-4d12-896a-48e49aeea7d8,cc512318-a857-4197-892a-168fcfea4a2f,REF_DOUBLON_123,2025-11-06,-15000.0,Virement,VALIDE,Tranche 1
46db0b30-958e-4f66-9c97-16be5a9a1646,fb3a85cf-2904-44bc-9902-c470432651a3,REF84852915,2025-11-08,-15000.0,orange money,REFUSE,1ere
6b060e38-27af-4f14-a570-9a9beddca6a5,025975be-41c4-45c2-b0a4-5d75505ba8c8,REF45392194,2025-08-26,0.0,Orange Money,VALIDE,1
f5c04100-2460-4992-bea1-d3aca31bd54c,835d0bd8-a9c8-4eed-b2e7-08834355a4bb,REF_DOUBLON_123,2026-01-15,50000.0,Orange Money,ECHEC,2eme
d47d996c-915e-4934-9e66-7d4c840e29f3,b448455d-b87e-4f1a-88f2-cc83c1b0d613,REF72250845,2025-08-16,10000.0,Espèces,VALIDE,Tranche 1
5fa372fe-aa9c-42c5-aa5d-abe8f9ffad18,084ead4b-8e8d-4458-b304-2f2dbc3f0c87,REF87399007,2026-04-30,-15000.0,Espèces,REFUSE,Tranche 1
17939738-3e7d-42ed-a733-f35b378822d7,187696e8-3422-4cb9-8771-1d357370067b,REF75189900,2026-05-13,10000.0,Wave,REFUSE,Tranche 1
3b34a3ed-58b8-4564-a5f8-8af5afb2b75d,7dfaf279-ada9-43e5-afea-ad3cf36619ca,REF68755239,2025-01-22,10000.0,Chèque,,Tranche 1
38194986-b0fd-427a-8eac-4eb43ec90601,0895670c-3398-41e9-baa6-e85d5bb062c1,REF53886371,2025-10-02,0.0,Espèces,,1ere
1087df3e-555c-4199-ba39-d6e85eee317a,d6af1c6f-e112-49a6-8e42-1220540bbd6c,REF30646332,2026-03-02,-15000.0,Wave,ECHEC,3eme
5ffa1c34-4f4b-4248-9a91-3ce44337c68c,b4077225-8c07-4a2f-8e0c-11e0efdd3f1e,REF74850926,2026-04-23,50000.0,Espèces,ECHEC,3eme
40a4c82a-d360-4442-ab8d-4c06b066010e,ba3ce229-885d-4e30-9c37-261859d18fd5,REF90958558,2024-10-08,0.0,Espèces,VALIDE,1
f9db89bf-f2b1-49c3-9c86-928882d6a83a,7ef3b2c8-3143-4575-bd34-07de204bca8e,REF23615878,2025-06-13,-15000.0,Virement,VALIDE,Tranche 1
62463611-1511-48da-ba16-eedc56d58c5b,dc16681f-0d23-439e-bb1c-979934b0852e,REF87875690,2026-02-11,-15000.0,orange money,ECHEC,1ere
8cc09db6-7a0b-4353-b69c-1094bf03f109,dd3dcc62-ed98-4ada-9068-21c6ea398383,REF63209455,2025-04-16,-15000.0,Espèces,REFUSE,Tranche 1
452b129a-5999-476b-9f5d-cefb728f92e0,5bb21594-0c9a-4ea7-83af-815b9578f1be,REF33583717,2025-10-26,0.0,Wave,ECHEC,3eme
4481197d-96c9-48bf-9d8b-00756713dfee,77d6643d-b088-4be5-b9dc-c7417dd4f33e,REF48417676,2026-07-25,-15000.0,orange money,VALIDE,Tranche 1
1cdff067-68ff-4c6b-b153-0fb889d830da,d31573f6-a946-4210-82ad-d8e471028f1f,REF21744545,2025-04-30,-15000.0,OM,,3eme
4d1224b2-c4b0-4c01-9f53-230866586a0d,36f8f682-af40-4b1a-b2c0-e3e1f7387415,REF79277670,2026-01-05,0.0,Chèque,VALIDE,3eme
5d2c4e1b-7e3d-4bb2-ae85-1f6387e6b22c,2c44f89b-f63e-43b7-bb75-8523998be048,REF12661948,2025-12-25,-15000.0,Chèque,VALIDE,2eme
03dd0ae2-07a4-47b0-8eb8-6923213a7558,6b4f6fe4-5362-450b-9f32-f134bbe507db,REF_DOUBLON_123,2024-10-22,15000000.0,Orange Money,REFUSE,3eme
0cd1c187-66e6-450f-947d-e14aae9a8338,7f67fe8c-e3bb-45ca-9149-64c33330ffc6,REF16272532,2024-12-29,10000.0,OM,VALIDE,3eme
aab3fbcf-1734-4fa2-ad75-248224855cf6,11cc8a93-06c3-42e5-aee8-2fc26fcb020e,REF16049442,2026-05-21,50000.0,Chèque,VALIDE,Tranche 1
22b7d489-4065-4d0b-acc3-e0593b289ab8,03dc4abf-0c9c-4a98-b659-31a33c724c53,REF86447527,2026-05-14,15000000.0,OM,,3eme
233570f1-fa57-4af5-8c41-304f04aed397,d994aacc-b47f-4ae1-ae27-c1f974ac8ac3,REF45631455,2025-08-15,10000.0,OM,REFUSE,1
d3b7f549-04f5-45a7-90b2-5483bcbbbdda,2f7ee031-951f-4054-b821-cac9694344a5,REF20166627,2025-12-29,-15000.0,OM,VALIDE,1ere
f96c1e1e-b8a9-48e5-88fb-125bff235ac1,5fd2db04-3a31-431c-975d-2536552730c5,REF70882480,2025-09-05,15000000.0,OM,VALIDE,2eme
0858831d-1669-4d72-aae5-e23e4740f570,70db0dd4-5019-4d94-992c-7164b97fe9bd,REF12364913,2026-03-03,10000.0,OM,REFUSE,1
323a4e9c-4252-4118-9045-a1bf1e1635e7,007ae4d6-7d25-4e7a-8956-bdd5f3226871,REF56936875,2025-11-11,50000.0,Virement,,1ere
4bbbe321-e182-4183-a5e2-dae4d1045f95,b8583076-970c-47c2-a0db-f91f69d4bd96,REF73069302,2025-04-02,50000.0,Chèque,ECHEC,3eme
21991f45-20c8-4426-aa9a-a65bccac49a2,bc0ffd3f-1338-4458-8e86-d45f6d96c347,REF14088169,2025-06-03,15000000.0,Orange Money,REFUSE,3eme
b7e5a7ea-a13a-404f-b4a9-39d1345894ec,c429000b-75ab-4805-af70-9b9f1efb6cdc,REF81278409,2026-04-26,50000.0,Espèces,ECHEC,1ere
c8e35ab0-2c6e-4391-87cb-50c0f2045f45,5897e3c3-f8fc-4dbe-a183-1063e3cd9f5b,REF51346694,2026-07-26,-15000.0,Orange Money,REFUSE,3eme
64c613b2-89d7-4cbc-bfcb-831ebf174929,d33f4d43-1783-4691-84ed-151de02d4ebc,REF71942125,2026-04-04,50000.0,Orange Money,,2eme
afbbcf30-730f-4154-aabe-9a085c6823b5,c13deefd-c85a-434f-bb10-aaee9f25f52f,REF75995315,2026-06-27,50000.0,Chèque,VALIDE,Tranche 1
15a5687d-91ec-4e52-b1b4-d67d18931455,8efe9627-8887-4bf7-9410-c5ea3cecb16e,REF21471035,2025-11-11,-15000.0,Espèces,,1
f141f415-6057-40f2-a571-914bd97fdc4b,b936a8d0-0e7c-4513-9ab5-d00ea4c3822b,REF39184815,2024-12-10,-15000.0,Chèque,VALIDE,2eme
e675031c-697a-4818-aeb6-ffbea3ff4a55,d4ad52a2-3137-4192-a09b-426ddefec334,REF34759026,2026-07-29,15000000.0,Orange Money,VALIDE,2eme
b868a684-0105-4356-b328-d7bb737870e0,18fdc15c-0435-4a82-910c-dba2afa85173,REF67251390,2024-09-18,-15000.0,OM,ECHEC,1ere
baca0c09-7fe7-443b-bcec-750238ecea70,4d773d1e-77ae-4d3f-a1bb-9d365ac44b6d,REF39635179,2026-03-23,0.0,Espèces,VALIDE,3eme
94a31544-c58c-4ab3-b57b-071e7ce17f71,807cb072-ed5e-42a0-ad3e-a6b9ee78e5ab,REF05795159,2025-08-05,15000000.0,Orange Money,VALIDE,2eme
912477fa-111a-49bd-a8f0-12b0ba5b83d5,252b7b32-ea15-4134-9ba2-5d6dc6a50b98,REF19362568,2025-05-22,10000.0,OM,,1
9ba2e3c7-7996-4872-a695-dc3c8fb2b3e6,180d9fb8-6651-4121-a2e1-70c4ab092dc4,REF47700587,2025-03-29,50000.0,Virement,REFUSE,Tranche 1
c7e272ff-08c5-4441-87c5-95042f7e06a3,8f25e011-2b28-46f1-afb0-0004fb73a0c9,REF51737618,2026-05-29,15000000.0,orange money,,3eme
ddd69d42-e03b-45cc-84a2-14b4a85bb9b5,67dbfe29-a859-4724-88c7-4b16e1452394,REF15623377,2025-12-04,0.0,Wave,,1ere
4f5229ba-2de6-44f0-a1d7-98a2efc3de4a,53e70f66-5bdb-4550-9f92-dae4de17871a,REF92763216,2024-09-16,10000.0,Virement,REFUSE,1
03b51139-5eba-4ed9-a633-ca9d43ba0a90,b6d107b2-5567-4467-94db-e850cb0afeff,REF67219285,2025-05-19,50000.0,Espèces,,2eme
78037806-ee69-4276-a7fe-2dabca8b0ca4,cf6ded08-4a22-4eb2-8217-928fc7f9cabc,REF21918942,2025-10-05,50000.0,orange money,,3eme
a12c273f-e275-4368-b85f-42d8f26d7639,9af2d3bf-3ae7-420b-817a-cd3f781b936e,REF17683679,2026-03-28,-15000.0,Virement,VALIDE,1
8a211329-3468-464f-a176-1edbd4ba79d5,cbeced49-d28c-4cf3-a888-d20db2fc8f05,REF42500655,2026-07-27,10000.0,Wave,ECHEC,Tranche 1
7db925d8-1c1d-43b3-bc03-670ab1d2b1cc,c060570f-ab2f-4055-9748-e7793c0d9ce5,REF67363602,2025-06-12,0.0,OM,,1
cb6dbc13-1c25-4b60-93ba-5f1fc526fd53,0ee5c6f7-771e-4b3b-a0a1-2930bf78d64b,REF13381912,2026-05-04,-15000.0,Orange Money,VALIDE,1ere
04de0712-395f-4615-9d97-0c960526b3a1,1903eec6-9fda-41b9-b26f-2817ac33e4cf,REF65977401,2025-04-23,50000.0,Wave,REFUSE,1
94e01565-67d1-41d5-a76f-476e759e447d,beb37fb1-4e5e-43b5-9e33-6ae4961bafe8,REF45761918,2025-07-10,15000000.0,Virement,,Tranche 1
7363c3e5-34fe-4a9b-aaef-1433bc8e1730,3f8978d1-adad-4f3c-b3da-d8be0f8afd33,REF_DOUBLON_123,2026-03-01,-15000.0,Chèque,VALIDE,2eme
31c32e2a-b458-445e-b0fd-f13ed3ea39e7,ecf38e8c-95a9-4530-9552-a9180725cfaf,REF94239207,2024-11-23,15000000.0,Orange Money,VALIDE,3eme
82999745-fe6d-4b84-b819-44f6227b0466,164a0b4c-d4fa-4714-96ef-a9838971c160,REF88695669,2025-07-26,15000000.0,Virement,,Tranche 1
337e1d81-1dd4-4f97-a8df-61aaf34a146d,a6339c0f-2824-4338-84e5-d00e2520ecf5,REF65292009,2026-01-22,15000000.0,Espèces,ECHEC,1
efdb8beb-8947-4a8c-8c4c-19a608b259ee,2d2b6a11-a2bb-45b9-9ec9-3c20a1061c41,REF06319583,2026-02-23,-15000.0,Wave,VALIDE,1ere
5fac010a-7438-4c29-bebc-feb6a8eb2054,e43af1bc-4d4a-4f62-bdf6-bcf0d63396a4,REF_DOUBLON_123,2025-03-07,-15000.0,Wave,ECHEC,3eme
4112de69-11a3-468d-a6bf-95ecab57f229,c1b4d597-2c2b-400d-9d31-88eb948d8c47,REF07345962,2024-08-31,15000000.0,OM,REFUSE,1ere
ae2501e1-8be2-472c-a801-edab296da212,9557c359-2807-4b9f-9935-ce09b919b5da,REF89400980,2026-03-04,-15000.0,Virement,VALIDE,3eme
7a14ac47-03d6-401c-bd07-7ec110ca6091,fed987f3-29d6-48bd-94af-ab551725cca5,REF09108168,2025-04-24,10000.0,Virement,VALIDE,Tranche 1
44c5648e-c0f2-4176-bc69-0d096a3bb3b6,f7a3bf29-ac94-4f69-8dca-2a5aab50771a,REF84492057,2026-04-28,-15000.0,Espèces,REFUSE,Tranche 1
43b1c9b2-53c8-4206-8fb8-334cd5456c52,a786d40b-9762-4b68-bf02-4a603b99a46e,REF17797339,2025-11-07,0.0,Wave,,3eme
bd69a260-1707-4639-9faf-785cbd0a622f,7d4d942a-72f2-47b5-b01d-f87667580328,REF45923399,2026-05-02,10000.0,OM,REFUSE,1
cdf2a933-a487-4933-8727-412cd01e3b7d,0b762766-3a1d-455f-b006-2729c6c70083,REF98647486,2025-08-31,0.0,orange money,REFUSE,Tranche 1
5d9c8863-d7ce-4b67-835e-0f38e24b5811,5bb82a92-f1d0-4c3d-94b1-4e7b445e7b8a,REF37484691,2025-11-23,50000.0,Chèque,VALIDE,1ere
d6fc05e9-3daa-4420-b23f-99b81ff57a16,aa7d69ad-aa18-4bba-9194-137908d137a5,REF98596787,2026-02-26,50000.0,OM,VALIDE,3eme
84d0fc04-d5c0-4ea3-94b9-f49dac698025,a50ac378-d719-47cb-8ac9-475b0e8994e0,REF77121520,2025-05-01,10000.0,Wave,VALIDE,1
394b6661-c80c-4df0-936b-a045e68245d4,a109518b-4bae-4cd0-b495-7e3cf4060a13,REF07597207,2025-06-03,0.0,Chèque,REFUSE,Tranche 1
21c14cd9-19b4-413d-9937-9dfd4a6baba7,099142dc-414a-4905-acdc-81fd0ac2e1a4,REF59855170,2025-08-03,-15000.0,Chèque,VALIDE,1ere
c8e9e29e-fc8f-492f-9457-44ce8a6d4a2d,6061eb4b-0311-4fc1-9eba-ff440cad657b,REF36781234,2025-07-05,-15000.0,orange money,,Tranche 1
6e11d6db-7f39-40ca-a726-5bf106874f0e,11ffefac-d0e9-41cd-9dcc-0d7dbb0da4b8,REF54857418,2024-11-16,50000.0,Chèque,,2eme
998ffd3d-e1cf-4f16-b26c-13d2db1d6618,f2308b79-df4b-4db5-80b8-cb83b9d3b5eb,REF14962898,2025-09-21,15000000.0,orange money,ECHEC,1ere
d2cfa7f7-dccc-43d7-857c-852a75aca829,5275fb03-e0a8-498a-9b18-0e0ed488a066,REF01002425,2026-07-08,0.0,OM,ECHEC,1
4d61aba7-23e2-4c33-a444-98c25e57b25f,96272e4e-6788-455b-9127-c441c2d04bbe,REF02453539,2024-10-31,10000.0,Chèque,REFUSE,1ere
a4cea1d2-5674-4cb3-b877-69b5c5be8bf8,adca55f4-583a-45c9-a916-06783d8d8277,REF68854129,2026-03-22,0.0,Chèque,VALIDE,1ere
bffe62e3-b5b4-4556-8bb1-85258cabf2b9,cd31f5cf-ebb2-4581-85ca-2d44625c1dc6,REF09109104,2025-12-14,0.0,OM,REFUSE,3eme
252d96a6-58cc-428c-ae29-952f6c4068fa,09634ed1-1b3e-4d5d-8b18-c5cdca2ee5c4,REF78693413,2024-11-16,15000000.0,Orange Money,REFUSE,1ere
8c485778-2306-4e41-9725-fa499bd03a57,4148daae-cc0b-45eb-af42-97810060ebc1,REF89025148,2025-01-07,-15000.0,Espèces,REFUSE,1
4b0456f3-3f61-4c65-a903-09d7b1a6f58e,2b14f068-5118-4fec-99ec-022851b0bb4b,REF02606830,2025-09-04,-15000.0,Espèces,ECHEC,1
7ed2ff6b-18cb-4b62-bfe5-234a9d9351db,406c15a9-4a5a-43c8-bc62-09d977e245d0,REF13622678,2026-07-10,50000.0,Espèces,ECHEC,1
fb564432-f510-43a2-8e68-84bd0e7ed305,407add26-ccee-4865-acc2-d12aa0d67009,REF16686985,2025-04-28,15000000.0,Espèces,VALIDE,1
eb1f95bb-251f-4166-9226-8f0b01b96133,e9f47649-6e40-4800-976b-4ecdc890b16f,REF84120323,2024-11-08,-15000.0,OM,VALIDE,Tranche 1
70fbbe14-141b-4c10-9541-0aac66a9fd00,9c8c5f2c-ff3c-4a8e-9fce-da1b27cc6988,REF08666332,2024-11-29,10000.0,OM,,Tranche 1
acac0234-9546-429b-9eff-1326655ed726,dcb52823-ddd7-46d5-842f-42f28aaefa0a,REF20434995,2025-07-22,10000.0,Orange Money,REFUSE,3eme
1b0657ef-6dc6-4ebd-91e2-ca974a0ea00c,f601343e-8dee-46bd-83aa-f7d3589655e5,REF00302477,2025-05-07,10000.0,Espèces,ECHEC,1ere
95a55bb2-49e0-4eaa-a17c-4e42bfdef5de,224c3b5e-e63d-4059-8d0d-35ebe05071bb,REF27036184,2025-05-31,10000.0,orange money,,3eme
ac2afb83-78c3-4b05-a349-f644718df161,62dfde50-7a2f-4748-af4c-af535adf76a7,REF90015514,2026-07-29,-15000.0,OM,REFUSE,Tranche 1
53633ecc-36a8-4218-9ea1-c8cfd5868d90,e20125e3-7168-497d-be7d-67d931846ef4,REF52404698,2025-10-18,0.0,Espèces,REFUSE,3eme
159280fb-7c6d-413d-9b6b-b92b68d561a4,5ffba875-28cf-4e76-a080-213933a6c607,REF60338921,2024-12-24,0.0,orange money,ECHEC,Tranche 1
571b81f3-b2d4-441c-822e-5b1eb26da20e,afc23f2f-03ec-4385-bd28-7fd664838c48,REF59489979,2026-04-13,50000.0,Orange Money,ECHEC,Tranche 1
45aaa1c1-27f0-4346-b7c3-883ac79884ea,f046fc8a-1ed0-4c1a-97ca-020fa1b9e157,REF25658063,2024-09-06,50000.0,Wave,REFUSE,Tranche 1
05b54b38-0364-4988-916b-16fb0c854cac,16c26a08-790d-4cc2-9f09-07431cbbbaa2,REF41920523,2025-01-25,0.0,Orange Money,REFUSE,1ere
ee261f14-4cce-450f-87f3-f0875cf25b3c,e6378529-0b5e-4323-a47b-9a501f7f2372,REF_DOUBLON_123,2026-07-25,50000.0,orange money,,3eme
a0bd05c7-4104-4655-922c-541ed51b6460,2945ad97-73e3-4ab0-9389-3b23ca537a53,REF33355540,2024-08-09,0.0,orange money,,2eme
10ce66e8-96c8-4ef8-a993-7a0f13325df4,2befcee7-862f-4103-9732-e265b3859491,REF53666192,2026-06-05,-15000.0,Wave,,1
2145161f-ed0c-4340-80b4-921f309f769d,dfd99b94-6b2a-4744-9f45-7c0dae3b6e47,REF83136816,2026-05-09,0.0,Chèque,ECHEC,2eme
c3f6f9b0-97aa-410b-89bc-1b1e465495a3,eddd2028-5fa1-4482-9a06-c46674c57935,REF_DOUBLON_123,2024-07-31,50000.0,Chèque,REFUSE,3eme
6095d2a5-be96-45e0-ba10-ff0c754b41e3,52c4ded4-4ed2-4e97-bbb7-4472fd6c8151,REF77823498,2024-08-18,50000.0,Espèces,REFUSE,2eme
7a70fcba-5718-4666-817f-3687129de6b0,9a075a18-e0bd-4678-9aba-4d8eb02e5b35,REF20773995,2024-11-22,50000.0,OM,ECHEC,Tranche 1
138a385e-ce6d-4441-b7cf-1761a0e5afe1,3f3777ed-6618-4da8-9275-acebd335926b,REF59841230,2024-12-20,0.0,Espèces,,Tranche 1
8aba86ad-aadb-46ed-b82f-6eb1c0a351c6,7ebb36d9-7689-4f1c-9b80-b8b2b5886e3d,REF01367199,2026-05-11,-15000.0,orange money,REFUSE,3eme
0ca55d27-d649-4181-a090-c40d49462308,99aea1b7-9786-482a-a89f-e5cc789d7701,REF51290283,2025-06-27,10000.0,orange money,REFUSE,3eme
4aeab8bc-6ba2-40c6-bfc1-1cbb2e81c0fe,ed93db66-d3ba-4900-8459-38fd10028d76,REF77192590,2025-04-05,15000000.0,Wave,REFUSE,1ere
f17dd444-5fb2-4c50-b4aa-9aa26453f302,2be88e4f-4279-494f-88e0-08159d3c4be6,REF97894441,2026-04-23,0.0,Wave,,3eme
0e1b373d-a6fc-4eeb-bd9d-ba44aa8f795a,4032e009-26d9-4312-a5a5-2088ea78a358,REF11993277,2026-04-05,-15000.0,Virement,REFUSE,Tranche 1
4131d73c-01ab-4393-b6dc-905f63895ceb,5a565531-5458-40cb-bcfc-6d2032376a46,REF10667893,2026-04-28,-15000.0,Wave,ECHEC,Tranche 1
1b3f6f07-fee8-4c1e-b0c1-fb8bbb509225,9bf52a00-982d-43d9-b91b-154160db1759,REF_DOUBLON_123,2025-05-09,10000.0,Espèces,VALIDE,1ere
923a3e66-4f89-41bc-9b52-92d113a475ce,4125aff8-cfb7-4ccd-ba61-e5161d81564f,REF25341904,2024-08-20,-15000.0,Wave,REFUSE,2eme
10a8aa58-bbce-4d32-ba97-7d011c267a62,7310ab87-d5cc-4ad0-89ef-99e228b074fc,REF90877200,2026-06-03,15000000.0,Chèque,,1ere
b4c5b0ed-69ee-4eff-8380-284a2b17d709,87f5e7df-2df8-4510-9cd8-647b43a01563,REF06336119,2025-08-16,10000.0,Espèces,ECHEC,1ere
c19f63c6-fac8-49de-9df7-e1ce34923bbe,c654257f-fe0c-4179-942e-2ff901ad8b2c,REF91931985,2025-01-24,15000000.0,Chèque,REFUSE,1
86e18c36-add5-4523-a530-86673630abba,c8685c3f-ce26-4701-bfd4-f4dd2ff986d6,REF11025459,2024-10-28,0.0,orange money,,3eme
2b08de51-056a-4442-9ea9-d90f85b41d13,892df434-ed4f-4132-b13c-6d9966d2c072,REF65114965,2024-09-17,-15000.0,Virement,,1ere
74ae3966-09a1-45e2-bb83-cd3c86a9ad96,89069306-6ed5-48bc-87dd-4e2cde9d22a2,REF_DOUBLON_123,2025-08-01,10000.0,Chèque,ECHEC,1ere
77d72355-5628-4d70-880b-a85fbd12a3de,6a574354-1adb-4693-994a-cec4276aa234,REF84896007,2024-10-10,10000.0,Wave,REFUSE,Tranche 1
88e33506-e084-49c9-881d-104e9ad07167,5d3a2335-a2f3-4dda-972e-37e239685afb,REF13414649,2025-11-21,0.0,Espèces,VALIDE,Tranche 1
7490ca64-5130-4d45-88ab-20146ef03555,757bb88b-2be4-4c50-8333-df185bc44fa9,REF32396928,2024-11-15,10000.0,orange money,REFUSE,2eme
c5cf6da3-98cb-4455-bbc2-cbc762813ac9,3f9b4153-18de-4b86-bdb9-8f4f705a05e4,REF12961759,2025-05-09,0.0,Wave,REFUSE,1ere
87645133-a73b-4b28-b58b-14dfaa01e989,f5ddd306-0f26-4195-b18e-faf442730078,REF73372534,2024-12-05,0.0,orange money,VALIDE,1ere
b1736c7d-fbf7-4bac-aa6d-3a522faa0ad5,6f8c59d3-7d22-463a-9986-c4c7e3775c33,REF38669430,2025-07-15,10000.0,Chèque,ECHEC,1ere
59caa65a-890c-49bc-8a78-3a75fb54bfa2,a99c8532-e481-4f9a-84d8-259f9cc9a70b,REF18302355,2026-07-05,15000000.0,Virement,,2eme
14e21247-617b-4830-9547-f0cbf04355a9,06016989-fb4f-4384-91e6-1047900085f6,REF78874714,2025-05-20,0.0,Chèque,REFUSE,1
49555765-4033-43d2-8330-a46f5807c8b9,84f4f1bc-29eb-4d00-844f-dfd1920546ef,REF81140015,2025-09-25,10000.0,Espèces,ECHEC,Tranche 1
79c96eaf-a94a-4817-8ef3-1a5df7a7e6fc,c4a67552-beeb-457e-a295-37cbb638fc5f,REF62938287,2026-07-29,0.0,Wave,VALIDE,Tranche 1
aeb572e8-8d7b-4e1e-be59-d50e0b477dcb,2b0261f8-f771-4750-9c45-875dd97ed60f,REF46542638,2026-07-02,15000000.0,Espèces,REFUSE,3eme
9fcab7aa-d6a7-4d24-b97c-0fb57295ee12,7989ed1b-442d-409a-9b58-f4b08958a8f1,REF18788746,2024-09-25,10000.0,OM,VALIDE,Tranche 1
398fcf5c-7e1b-4171-9460-c123083bffe8,a10740eb-ae80-4185-8dc7-93ab735a0c88,REF04014980,2024-11-24,15000000.0,OM,VALIDE,3eme
9b5f17ca-cb39-4d5b-a1f7-6b00efe7d909,f3457853-cdf3-4ea4-b34d-b8aaf1bc5a4f,REF17054446,2026-05-02,0.0,Virement,VALIDE,3eme
7185d9cf-fe00-4d40-882a-cc7662ac6dfc,d2e5bb08-50c3-455e-a8bb-7486133459ea,REF40588359,2025-07-30,0.0,Virement,ECHEC,3eme
fbeb31a0-65c1-448a-a6e9-aad76883c657,c9c38339-5912-4992-ac91-d3abb04fcb0f,REF69319255,2024-10-21,15000000.0,OM,ECHEC,1
8224a53c-65cb-4057-a5bc-60b1f75b7d24,b4691eb2-1e7d-441f-8977-9fca28567351,REF83459607,2026-03-29,50000.0,orange money,ECHEC,1ere
b430aac2-6da9-4489-aa04-ed4ed2e197d4,b47f8469-f333-4dad-ad30-03660bb55b6a,REF90018502,2025-08-22,0.0,orange money,REFUSE,3eme
b3bac888-cab2-4f76-9021-e1209f037b52,a404bf23-2c39-445e-9f5b-e7da729b77b5,REF41180959,2024-08-29,15000000.0,Wave,,1ere
5fdd493f-0677-4f4a-ac33-0bac67b49e59,dcedd9e5-970b-4029-abf7-b61c2deb0aa9,REF36859483,2025-07-19,50000.0,Chèque,VALIDE,2eme
f127a531-b03f-4d05-95a3-80aa9a36948d,550468f6-51fa-4a3e-89ed-bbffdf2d88f0,REF84213955,2025-09-15,-15000.0,Chèque,REFUSE,1ere
acfda31a-15a6-4378-98a7-60c1e9752db1,0ef4ed4d-84e1-4a43-87ce-c2b8bece933e,REF71886317,2025-05-25,50000.0,OM,VALIDE,Tranche 1
36139a15-3b18-4380-8ac8-d5e1cffdcd85,f73ba298-9dc2-4f91-9d27-e20cb08978cb,REF_DOUBLON_123,2025-09-25,50000.0,Virement,REFUSE,2eme
160004e7-4c55-407c-86e8-bec10189b8b8,698549f0-eed2-4e48-a440-ff530e046321,REF02577603,2026-03-19,50000.0,Wave,,3eme
20d9eec7-b91a-4bf6-a591-50e887070462,19002db5-a08e-4c5a-8178-60dea9ebc5f3,REF57062170,2026-05-23,50000.0,Virement,VALIDE,Tranche 1
9bdbbf4d-80e2-4692-a952-bf262e892568,0fbe1e6e-782c-414b-a7d4-7e7035a9dfeb,REF99388767,2025-09-15,15000000.0,OM,REFUSE,2eme
a706dfca-d4eb-43ec-81e2-b175fcaa01c3,d81707a3-86b4-4568-8855-88295e72f8c5,REF89020231,2024-08-08,50000.0,Chèque,,3eme
c4d4abc7-c52e-4a94-9bcb-811a24e5a896,94f317b6-4ff9-4bb5-aec3-2d49b084daf7,REF38392817,2024-11-05,10000.0,Espèces,,1
e03931f0-f130-4306-8018-7bd8eae07ca0,c9b9add6-205a-4d78-ab18-e32149c0e2bb,REF74156346,2026-07-09,50000.0,Chèque,REFUSE,Tranche 1
fe44f28d-2d56-4d7f-9235-5e1e35f2997b,b0845778-ad8b-46ff-8455-ae5dc1a49178,REF47914142,2024-08-16,50000.0,OM,REFUSE,1ere
fabf7825-117a-4575-83c7-bfa7b37c57c9,0e9932e0-4af6-498a-aa90-750c7eb2dc0c,REF38236732,2024-08-03,50000.0,OM,ECHEC,2eme
